Output,Consumption,Investment,Government,Capital,Hours,Wages,Return,TFP
0.274699645133363,-0.419344622317385,-1.04572852579233,-1.18018454541515,2.58093434623323,0.0163318188105427,-0.179683911943433,2.01077503677347,0.128649296548872
0.277873131840382,-0.416881845820659,-1.05705454463073,-1.15918395298489,2.58760807393463,0.0157432511459554,-0.175953079065511,2.00424143274993,0.129854880808007
0.27244129259573,-0.412766108559293,-1.08030754036914,-1.16520667005744,2.59356404138731,0.0107459098599233,-0.176597301958954,1.98244361325063,0.125566353432336
0.278895224447643,-0.406133843209363,-1.0725682309677,-1.16053298118401,2.59911867673424,0.0112089431591829,-0.170578409867725,1.98421943532886,0.129743448293696
0.265218797052911,-0.39810314646591,-1.09823517846193,-1.20843480517881,2.60434884050637,0.00142624687465309,-0.174700164714412,1.94733847756161,0.120537669246015
0.235534841495578,-0.397464685791359,-1.1936485285005,-1.23632220010385,2.6094082678849,-0.0135604673266186,-0.189160903370925,1.87765594598819,0.0986425354894599
0.238750936101486,-0.398622317169117,-1.1985181075316,-1.21477352582338,2.61189052108721,-0.0127877001422507,-0.186710002203878,1.8792941324822,0.100475710969566
0.258200573978306,-0.401209333351371,-1.16686754183601,-1.15916553689811,2.6138943642376,-0.00406923952212578,-0.17619812456266,1.9145583220834,0.113652443140708
0.277861053463432,-0.399376721023787,-1.12442013338144,-1.12477973984714,2.61679090793496,0.00370468320991827,-0.164340133048974,1.94772692914887,0.12730663927173
0.293446767775788,-0.389226374988681,-1.06479877005251,-1.14361898225643,2.62076113569791,0.00724790799900993,-0.152222773441702,1.97034895214084,0.139191106988608
0.312252674460037,-0.380924312911521,-1.02721084431736,-1.12311125900974,2.62628632930997,0.0134309354449945,-0.139382977351052,1.99595100162305,0.152013427492999
0.309432509496447,-0.3709230526491,-1.02355036327882,-1.16079328676311,2.6321230578667,0.00822123969404617,-0.137146811264505,1.97935967643137,0.150490099027936
0.308763738148293,-0.367377696008691,-1.04335461742647,-1.14910079490225,2.63798890532711,0.00600813610657076,-0.135665457282693,1.96671977108122,0.149182415141955
0.327485746075745,-0.364442225265902,-1.02210834868748,-1.09944514910597,2.64364279452178,0.013322765529251,-0.124020243541767,1.99205418061777,0.161156231842612
0.318505692623775,-0.35632999247387,-1.02718872132505,-1.14942804697658,2.6490272772772,0.00514822459369691,-0.125069424645785,1.96422961495607,0.15555274246987
0.319834498280133,-0.356861143232043,-1.06052491165957,-1.10637374843435,2.65442102058982,0.00525518370551155,-0.123862284903699,1.9562803384822,0.154910804147671
0.3033240106079,-0.350936012425236,-1.08425352822912,-1.16420639889701,2.65882136758286,-0.00582723277315218,-0.129334810851617,1.91479694348193,0.143968254810126
0.30642042982429,-0.352876569800721,-1.10117574112279,-1.12883595251515,2.66265046982551,-0.00494277359187569,-0.127116680905942,1.91334973954943,0.145128795366679
0.319622929804559,-0.352835168627714,-1.07145873748959,-1.10440788302573,2.66595937674702,-0.000413636474980429,-0.118468983750703,1.93310009726145,0.154257112788893
0.335005995905235,-0.354334045459901,-1.05044365619343,-1.05979832946231,2.66998468639516,0.00571855599126433,-0.10916500535859,1.95549001395326,0.164267478867859
0.350774381599023,-0.350540322012852,-1.00751531138654,-1.04772613871147,2.67454014947621,0.0104237921967846,-0.0979679548844554,1.97734600883512,0.17537271127728
0.364766649587104,-0.347843415078505,-0.989789011443715,-1.01524581784608,2.68009945980426,0.0151496311622013,-0.088513245831569,1.99367097233111,0.184329465988684
0.370046233966978,-0.339676416536311,-0.968192145799629,-1.03273497696339,2.68572937939215,0.0140206338428587,-0.0821142354882827,1.99304782639558,0.18832127066634
0.378545759438562,-0.334539227393706,-0.964317294198385,-1.01266820813907,2.6918787988153,0.015842225601975,-0.0753421842397701,1.99765056942088,0.193455936843769
0.37803003819443,-0.326426223361223,-0.961012589107791,-1.03450064759379,2.69766073906462,0.0121635943473706,-0.0723219979107203,1.98553817421776,0.193261815506311
0.385138377119671,-0.321846031373224,-0.961793732277814,-1.01390019098203,2.70363642089587,0.0135012395398142,-0.0664913385576157,1.98779244902009,0.197384033039923
0.392502428081918,-0.314137780471672,-0.942547658951633,-1.01990510299458,2.70945604434656,0.0137371737278786,-0.0593206913753421,1.99084247408943,0.202508620854624
0.410446742808035,-0.307461819061397,-0.912699820678965,-0.9922510146626,2.71609661554969,0.0196061700260764,-0.0468743451646177,2.01276750577035,0.214253470111183
0.413178710458262,-0.300629095272463,-0.913712932445064,-0.993629841949906,2.72267510071057,0.0179403476091361,-0.0425585463497745,2.00548126346442,0.21572644371991
0.430217473958896,-0.290693736360153,-0.877369449913352,-0.983574970620276,2.72980956461199,0.0225206707956123,-0.0297081209031567,2.02470059823811,0.227191411705751
0.437262966327141,-0.280974053119697,-0.864530730532601,-0.988415004988633,2.73720144248107,0.0222224723546213,-0.022324312534617,2.02424187134242,0.231767649719903
0.448963451178772,-0.271351678519923,-0.844811399213945,-0.981627792690467,2.74505087530344,0.0242397421835964,-0.012402784672745,2.03188253153187,0.23931052762306
0.448262290223903,-0.264340530357932,-0.857191848562147,-0.984769916209534,2.75241909722336,0.0208048004442008,-0.00992821707417552,2.0165169147926,0.238235392481238
0.468427282613426,-0.254094949138067,-0.816053851495184,-0.96840388591826,2.76068764498002,0.0266203480942165,0.005034747192871,2.03975969670139,0.251565179736867
0.477183651360273,-0.245436199486368,-0.801964517021322,-0.965693543666389,2.76909045426507,0.0269924148332106,0.0135396347141263,2.04076384287766,0.257030197810669
0.495423877125298,-0.237023535779277,-0.773289442918737,-0.939742277511098,2.77849958081467,0.0320963586983035,0.0273348708374589,2.05816321472276,0.268481416536735
0.5144463464723,-0.226563437925369,-0.73349487545835,-0.92832368597906,2.7886867765137,0.0365785190350466,0.0426036715732627,2.07561283850026,0.280768702277222
0.534759226304999,-0.218490916221695,-0.704854477240929,-0.893732299258244,2.80004451564805,0.042371060447445,0.0580864746636619,2.09340009425972,0.293079860861891
0.534352066912723,-0.214092082603585,-0.71789119199964,-0.88846051844641,2.80961160334371,0.0384351504364416,0.0611345859526947,2.07495451006148,0.291854695144695
0.53895242954053,-0.209826621452181,-0.719486882466877,-0.875908942800333,2.81908764030975,0.0370091540285382,0.067048553802701,2.066055029528,0.293973398293839
0.543309499360949,-0.208607381887836,-0.734427300572512,-0.843501861502326,2.82821685480638,0.0366186083477432,0.0717606290891594,2.05719999837377,0.295350972050776
0.548196382509647,-0.205945816468667,-0.74768994845246,-0.814651687778629,2.83672288795935,0.0365892378230916,0.0766869120692896,2.05044842302974,0.297234916402565
0.544847832003967,-0.195332693504233,-0.740784374962399,-0.855559776290399,2.84372115304098,0.0299958595534685,0.0791757940906572,2.03007850089502,0.29560491598039
0.550226946422992,-0.188705465761218,-0.74669300581535,-0.840059558826184,2.85167096119983,0.0297707548398866,0.0847837677311443,2.0251561073854,0.298265938155618
0.5535831852857,-0.180841764865763,-0.747304688563112,-0.841030503212311,2.8590268708255,0.0280489123333392,0.0896924173986966,2.01725275533071,0.300072042241612
0.569577754248217,-0.169639839977167,-0.714547336644305,-0.834392272861213,2.86756494791734,0.0317183000679483,0.102615181661769,2.03261343833593,0.310469277351971
0.581844231055535,-0.161387109893696,-0.707526246397392,-0.808533707833409,2.87640714368203,0.0347211394450731,0.112362106190126,2.03984773180724,0.317537572645142
0.585186820224831,-0.149300751385797,-0.696096256469415,-0.831286458551532,2.88413903095856,0.0317819666880244,0.118335990542255,2.0312105031421,0.31991636067162
0.584605383036181,-0.140251738341939,-0.705357623681435,-0.84115664001836,2.89150965825951,0.0279651278356939,0.121089025769121,2.0151401863947,0.319150082312021
0.595542116257718,-0.130908569460362,-0.693610891482582,-0.827941303497192,2.89979608414143,0.029929908177798,0.13039900039528,2.02082385833723,0.325741691888537
0.593860186524631,-0.123501570165188,-0.705511460364331,-0.836349345382083,2.90667125563034,0.0258467142432481,0.13226709275286,2.00324159173623,0.324238050364254
0.595594066264239,-0.117340040393481,-0.717382299029609,-0.828285626526488,2.91345730378935,0.0241024001812448,0.135523358548818,1.99276866141987,0.324669351984954
0.585766964140628,-0.111538751484515,-0.744690834042331,-0.85090011158648,2.9185055745967,0.0165122237390546,0.132347781453671,1.96118636869246,0.317994673781907
0.5792064865072,-0.106812377177152,-0.768772096220883,-0.861931528449167,2.92318681263075,0.01107206928774,0.130625457642844,1.93687252359311,0.31331541661101
0.575512796169108,-0.103989968718604,-0.79412987083099,-0.856058213984927,2.92749495164624,0.00781906668314379,0.129849594809082,1.91933936753652,0.310233355680322
0.579456023405111,-0.0988388202741787,-0.791960910272658,-0.852793284445335,2.93177835813235,0.00769230738686392,0.133905888541475,1.91859447097317,0.312746035257596
0.563343410189671,-0.0950693501508432,-0.829233630936386,-0.889546440672516,2.93443800658643,-0.00214957109348719,0.126835821647231,1.87680498997102,0.302075081070432
0.584739069430784,-0.09110880634381,-0.801954400160713,-0.836665069388237,2.93908355636783,0.00729037434716819,0.139535870503864,1.9141808018958,0.315772483357136
0.58465149640635,-0.0832804147433098,-0.795699857377443,-0.860366250380034,2.94257583589896,0.00452074916834805,0.141980839700509,1.90629899232994,0.316236497221015
0.587353738507017,-0.076096251297485,-0.797743676280576,-0.862394679220235,2.94636782206431,0.0039254854954195,0.145226692871609,1.90391024687261,0.317998251865381
0.584157092630295,-0.0656284328827595,-0.788830551177756,-0.909752170880501,2.9495829053241,-0.00100330783863031,0.146582355505753,1.88970032194555,0.316833127809487
0.596763319990564,-0.0590754588458877,-0.771608844524921,-0.888368385616752,2.95413002513405,0.00330172341322849,0.155214028814911,1.90760171532927,0.325054468576382
0.613623133393013,-0.0523661359579243,-0.74441556482558,-0.860103134132584,2.95940877766689,0.00945312027841997,0.16647617341382,1.9329825924923,0.336042112349768
0.617471640704716,-0.0446735180516388,-0.736180054352543,-0.869921730572015,2.96411390513417,0.00858617326967787,0.171115907651547,1.93111329298543,0.338757973184499
0.628521934244594,-0.0342921159608839,-0.702296792847849,-0.884060395992969,2.96956611262472,0.0103065823997929,0.180642166068711,1.94326803141315,0.346674127996751
0.647448256561482,-0.0258079282921897,-0.666278830550066,-0.861517165315415,2.97657345701516,0.0164526507296244,0.19413127908006,1.96892184298738,0.359007176478009
0.652760776084051,-0.0221253194015402,-0.673129556448181,-0.837920488192398,2.98295916723659,0.0170349525238597,0.198927169281988,1.9666622179306,0.361655216937739
0.642060727755753,-0.0183129705380585,-0.695496096676697,-0.868185501138751,2.98738292370856,0.0089824644936304,0.19539128476072,1.93392609970432,0.354618761387529
0.646100630181721,-0.0192243977413902,-0.721154295471101,-0.818855461008633,2.9926200621314,0.0105885054482036,0.197960590336842,1.93129487626104,0.35581580175052
0.632103398700643,-0.0167049888130678,-0.755437522721444,-0.847872292254034,2.99553670130549,0.00182776367993546,0.19191366986305,1.89385903697227,0.346488535854483
0.629155698872521,-0.0129480307960037,-0.766601342494157,-0.857311752907015,2.99860875522248,-0.00133793512975098,0.191890664249305,1.88040431135133,0.344530208542828
0.614402122802552,-0.00991255158185167,-0.794427387225593,-0.899987463841388,3.00067719286395,-0.0105057139162661,0.185767278072372,1.84225937161944,0.334976884450114
0.605310544857974,-0.0175168866023356,-0.873058767378146,-0.840456924857536,3.00262919101071,-0.0127288812296086,0.178905934139871,1.81696507798618,0.326694779463935
0.58790877626523,-0.0177137508594365,-0.916724655631266,-0.872390766276555,3.0027920827561,-0.0216433474644818,0.170325268525713,1.77629702210562,0.314978438902255
0.589942082497266,-0.0154410869838298,-0.905348471082134,-0.879945586609349,3.00274695719455,-0.0214385961622249,0.172211603696334,1.78201893801041,0.31703758732908
0.601895574091216,-0.0127719494323015,-0.874144008072058,-0.865008987333829,3.00316542953684,-0.0164131568684587,0.179218833629983,1.80956689133041,0.325794041951034
0.610275985334731,-0.00969259212839124,-0.856626415410617,-0.853332117862706,3.00414323110697,-0.0131345040822449,0.184409646382551,1.82700832636805,0.331848582565069
0.627585267997764,-0.00281351702564636,-0.807534790520169,-0.844119853612004,3.0058313634593,-0.00653253285801087,0.195308971096469,1.86246878098984,0.344438725349281
0.630026894116271,0.00412794629737412,-0.804466454757057,-0.852851095287464,3.0079670893954,-0.00686614489658275,0.198080326374697,1.86334368259101,0.346392092493546
0.630664671635712,0.0131671539348047,-0.80077725021366,-0.875568965105051,3.01005675238354,-0.00845375211821685,0.200258061019675,1.86032478958207,0.34735608853953
0.633104827427188,0.0241573745203365,-0.78435707158671,-0.909849721449202,3.01225903527479,-0.00977191474207036,0.203973277773838,1.86104739218217,0.349905962907224
0.640162388302061,0.0341975709466065,-0.761120107080638,-0.929231716278518,3.01494893513823,-0.00876863399269441,0.210051654273089,1.8708151048339,0.355403796788526
0.654744025841884,0.0418973439690589,-0.732321544778249,-0.913617172917891,3.01844305282703,-0.00361937681486597,0.219679058086957,1.89503846842102,0.365459971014348
0.668011921639109,0.0484274714854037,-0.713991350625443,-0.88903803960182,3.02253914961897,0.00115425527122759,0.228416557455715,1.9147778498255,0.374210789591412
0.663453246151354,0.0569046287720071,-0.717870657765657,-0.928513816058636,3.02604569775406,-0.0037819874948142,0.22854333233719,1.89749455349696,0.371597049352326
0.662157350181821,0.0638952636716609,-0.720475423907486,-0.950703048418974,3.029585625329,-0.00666791474760804,0.230016875966906,1.88708576267787,0.37091754027405
0.695618537502206,0.0722250158063998,-0.647195363748758,-0.900073789146536,3.03485097964476,0.00694208137847311,0.25062481309247,1.9471695801518,0.393675121336029
0.701224094167099,0.0782412636841316,-0.640358341774051,-0.897144675525948,3.0402276916926,0.0071286290258794,0.256062495273183,1.94764998740559,0.397228697810306
0.710272917569836,0.0837903318950138,-0.633051936264346,-0.876645284143551,3.04588915762555,0.00936842731265097,0.263047970928651,1.95474717021918,0.402795201588537
0.707791161461654,0.0907083732755474,-0.639520385583297,-0.898921369572289,3.05077688528267,0.00536403497428117,0.26427035939754,1.93926803793315,0.401162472356093
0.704654834618376,0.0955802889135288,-0.661350151802912,-0.899686582154532,3.05538405287817,0.00208781041266164,0.264186637219647,1.92284346582257,0.398528570017381
0.707923412584049,0.103789530803885,-0.64815126642017,-0.922829199406291,3.05975912132223,0.000667678890691404,0.268790321184044,1.92048604528288,0.401144530035736
0.706380831046691,0.108626123903799,-0.658302601946577,-0.930977232693092,3.06407829360044,-0.0021667321282139,0.269923104312023,1.9079374501592,0.399908558746838
0.705542157859711,0.111290378176043,-0.667404015281053,-0.930932109199222,3.06811463795199,-0.00437176667638328,0.271184337671327,1.89744900212638,0.399075660213975
0.680829082573942,0.10378948074427,-0.784622548602811,-0.891949073765908,3.07106277336539,-0.0143781878891075,0.256283934062669,1.83680107400149,0.379772084737384
0.675847950465875,0.108549633265312,-0.769809971199434,-0.94691028454897,3.07220701469309,-0.019267075306542,0.256177787120779,1.82350302426728,0.377574716978355
0.690604362634543,0.110704766058988,-0.730487123080934,-0.925882931059698,3.07399549671795,-0.0136157149914918,0.265313048228667,1.85259316782314,0.388160085304831
0.706355230639943,0.108356551334081,-0.720708171880174,-0.853929693314206,3.07673429196335,-0.00588488650815072,0.273520496609453,1.88110046449886,0.398037314745878
0.695364297428603,0.110586488450442,-0.738494828365931,-0.89239450529079,3.07889984862438,-0.0130363219539675,0.269565771378656,1.85266531589527,0.390887275076231
0.703774816939897,0.109764696640418,-0.742785604418254,-0.844978790642704,3.08111636884025,-0.00896496922132142,0.273991698353981,1.86636294985681,0.395954814948599
0.68941326113277,0.11218741810054,-0.784751703244359,-0.87325373493723,3.08284917572904,-0.0167444432734246,0.267439190124381,1.83146444843274,0.385963253910333
0.670425317727648,0.117932552744568,-0.817627973567579,-0.945660739363495,3.0840817970487,-0.0276013426534306,0.25966459840167,1.78697297018568,0.373461951093194
0.671706697400029,0.115838086977592,-0.852930534766677,-0.895025474219534,3.08451238210892,-0.0256353824090686,0.259078089635059,1.78958465983779,0.37335781953759
0.664664171467008,0.118601648566144,-0.875154936538984,-0.91349748292888,3.08449889766105,-0.0292572943357169,0.255984076722877,1.77470824424156,0.368647158331176
0.661901555854533,0.125573034278864,-0.857726559364007,-0.966133059173424,3.08400799785114,-0.0322010068136967,0.256416683503282,1.77061873940514,0.3680231447055
0.671875451743571,0.128287424819405,-0.837184719629511,-0.946496125697255,3.08336370890117,-0.0276544588394957,0.261634034950034,1.7949956844873,0.375432085902873
0.691326947110537,0.132916997473957,-0.778219051045389,-0.928908716655984,3.0829227080649,-0.0195902169721248,0.272621418906059,1.83863069500412,0.39003167081809
0.708080652329396,0.140058118095698,-0.718362781896172,-0.935981872201294,3.08394304272766,-0.0139022653900422,0.28349339917258,1.8721372774837,0.402868021977554
0.72574095853801,0.1461783456493,-0.668257013087264,-0.925690514754706,3.08638997207532,-0.00771329298860133,0.294880499205304,1.9037291445412,0.415723539597893
0.742120680168124,0.149101457240476,-0.644864023680774,-0.879813207594883,3.09006967778273,-0.00113236511671032,0.304728471969883,1.92960597638587,0.42657006511819
0.756310528433822,0.155857217160069,-0.606835264347033,-0.875462741015758,3.09428998975723,0.0029146736250962,0.314962872334424,1.94965244308209,0.436641051186414
0.762981557905832,0.161324630725654,-0.601738591591651,-0.863374678267066,3.09917639449808,0.00404639012614019,0.320536419864308,1.95322072120395,0.440843492878628
0.768243153961236,0.169138811240879,-0.590188928807891,-0.873547091230762,3.10403084491882,0.00382224955569078,0.326019550243956,1.95403633661549,0.444517044116231
0.774987874838688,0.178071787741839,-0.571937232840497,-0.888617770540211,3.1090955149426,0.00396655583164768,0.332632132540513,1.95739420929201,0.449352758400099
0.780867743283173,0.185258446091399,-0.564492098847766,-0.88870546151213,3.11446406057925,0.00418746498355512,0.338302665863871,1.95842390708282,0.453172738004494
0.793133366244176,0.192234124357967,-0.542809269566968,-0.874085013310891,3.12012054820588,0.00740226945689865,0.347494047731328,1.97159073484203,0.461322451106878
0.797663586098453,0.198094801146179,-0.541633963119495,-0.868757513580853,3.12590308582964,0.00708479907245722,0.352331698993852,1.96913364229136,0.463997466374803
0.804084205562791,0.204235469457628,-0.535394387516817,-0.861272895185543,3.13164549387605,0.00762803214748877,0.358240735360547,1.97051040972169,0.468014025522583
0.805713794567862,0.21034827247222,-0.539939838665513,-0.864166827618585,3.13720723723035,0.00591674225949419,0.361505789200343,1.96268898649363,0.46877477154255
0.812384961243793,0.218503908418401,-0.521827376253271,-0.877968134689216,3.14271611884682,0.00588121128731612,0.368223309052053,1.9650298778041,0.473485546365593
0.814885174904177,0.224397059736546,-0.521035937929948,-0.883234584749307,3.14837650499371,0.00437023363395614,0.372171912275086,1.95871538060599,0.474945217826193
0.819428732168145,0.226143177825737,-0.536855045622354,-0.841962486626575,3.15399520093142,0.00534141547590094,0.375778234411639,1.95656594710233,0.476878359348794
0.827329578397586,0.232864742914256,-0.51379464740899,-0.851508155699796,3.15921465277971,0.005983845591037,0.383077429643168,1.9619659742233,0.482482860512575
0.833141121888691,0.239333096467708,-0.496298500423887,-0.864286371646704,3.16479732403977,0.00552774998028932,0.389335030373433,1.96244227873486,0.486579320123865
0.847350676574026,0.240233064419,-0.497556487066192,-0.789885928176527,3.17109129597844,0.0114362766363958,0.39794912514545,1.97833603956938,0.49472571525524
0.849719677942394,0.247886363862919,-0.480116301714676,-0.823334824626275,3.17661842842347,0.00879058173662545,0.402832798153236,1.9720477144489,0.49681128674623
0.859982789988171,0.253170335590794,-0.467817413949939,-0.801513371181128,3.18286408693964,0.0112111590728129,0.410834346429439,1.98013837522789,0.503258572643294
0.863036721965351,0.258390235236909,-0.466546692079383,-0.802204466327333,3.18887965292372,0.00989900509029094,0.415127236624719,1.97424861655177,0.505012331164597
0.873508651402844,0.263966721254212,-0.447648168414238,-0.789468612604457,3.1951939224537,0.0120167863017239,0.42364051097945,1.98264026314281,0.511826080465017
0.880853831566533,0.26738182782645,-0.44592997269466,-0.763159300650085,3.20166537415003,0.0132939357228913,0.429804523150763,1.98445849806661,0.516029177516577
0.885692676455666,0.271302666505318,-0.445932003515087,-0.749158949772422,3.20786145963726,0.0131776093867297,0.434758161036115,1.9817927743718,0.518730328430925
0.890332591276706,0.277081857954493,-0.436948426986382,-0.753618077040843,3.21388565864554,0.0123442350855184,0.440190612753226,1.97905473775028,0.521740700024868
0.889559025554608,0.280660327620863,-0.449702444399893,-0.750279915832426,3.219658293696,0.00965711825573679,0.441916671400774,1.96583126692478,0.520664260623538
0.897691861692947,0.285565840293895,-0.434479064163737,-0.742724177108317,3.22549429641198,0.0107618294039876,0.449034125293321,1.97052638164047,0.525975942184416
0.898596481276281,0.286070668946088,-0.457437319362144,-0.709147689714141,3.2311365748386,0.00995390516850174,0.45067287691433,1.96089433301856,0.525426434404802
0.89658075702299,0.290145160645207,-0.461926344499433,-0.724602250846878,3.23591386431332,0.00635140883357148,0.452039203632976,1.94695292037623,0.524042473026928
0.884763164494961,0.291725233227939,-0.496851086177708,-0.743952381858784,3.24008758263832,-0.0011655398801598,0.447379316066187,1.91369442122175,0.515614855966056
0.877430988778315,0.28943407477184,-0.540035440896418,-0.720898627697995,3.24367353038423,-0.00500854276557615,0.443789891603724,1.89067937998753,0.50950316288854
0.882573873825545,0.289878574593715,-0.53413920400211,-0.703855954907581,3.24657441020436,-0.00379094050049925,0.447750109625324,1.89551498464658,0.512862528454691
0.885001923688147,0.290557471639762,-0.537188342375903,-0.690296667396045,3.24947154544348,-0.00376103643142081,0.450156425861063,1.89460442785541,0.514267924395979
0.885908822785287,0.291640635471064,-0.549013043647246,-0.675216771179809,3.2522039292956,-0.00415860934322659,0.451463445819465,1.89084135460789,0.514484228097961
0.895250955124881,0.298484023845206,-0.513749758922551,-0.689378386843194,3.25481207170383,-0.00221280929968098,0.458897915394813,1.90509357454972,0.521681127535292
0.903485645852413,0.304346211529539,-0.498228072724933,-0.683500484097074,3.25814613941286,-0.000125727859810982,0.465102629147979,1.91535723908934,0.527407676754004
0.910782910548625,0.311100971494016,-0.484356907332746,-0.682705901188589,3.26174374631054,0.00132398581514181,0.47099640778075,1.92305316145326,0.532505438908204
0.918650725507979,0.319453884069576,-0.464571936199572,-0.690895699781732,3.26560882780972,0.00259563119314885,0.477640045592863,1.93132364799601,0.538183202982505
0.917806116666478,0.326483766139284,-0.474431918164022,-0.702254229271573,3.26955632875013,0.000218490746985854,0.479089389200791,1.92144731026839,0.537476613456275
